dateTime,C2H5OH,C3H8,C4H10,CH4,CO,H2,NH3,NO2
2022-03-25 19:09:37.889278,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:10:21.985168,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:10:59.296630,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:11:36.614485,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:12:20.062457,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:13:07.557614,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:13:51.632068,0.7673549652099609,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,712.0881958007812,0.14358370006084442,4.530704021453857
2022-03-25 19:14:28.955172,0.7729335427284241,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,724.701171875,0.14358370006084442,4.55225133895874
2022-03-25 19:15:06.273426,0.7673549652099609,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,712.0881958007812,0.14358370006084442,4.530704021453857
2022-03-25 19:15:49.707532,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:16:37.204346,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:17:21.293728,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:17:58.606958,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:18:35.928118,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:19:19.367599,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:20:06.863548,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:20:50.943087,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:21:28.256953,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:22:05.584568,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:22:49.024797,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:23:36.521164,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:24:20.599514,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:24:57.916391,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:25:35.241637,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:26:18.678248,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:27:06.168438,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:27:50.249800,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:28:27.570686,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:29:04.888807,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:29:48.339055,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:30:35.833661,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:31:19.910955,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:31:57.222929,0.7618387937545776,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,699.7439575195312,0.14358370006084442,4.509344577789307
2022-03-25 19:32:34.544991,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:33:17.984146,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:34:05.489536,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:34:05.489446,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:34:49.559476,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:35:26.881571,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:36:04.199403,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:36:47.643152,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:36:47.643620,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:37:35.137233,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:38:19.216859,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:38:56.532714,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:39:33.860866,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:40:17.288894,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:41:48.873197,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.488170623779297
2022-03-25 19:41:48.877183,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.488170623779297
2022-03-25 19:42:26.192003,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:43:03.510889,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:43:46.956748,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:44:34.450271,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:45:18.521998,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:45:55.850204,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:46:33.173468,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:47:16.602687,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:48:04.112525,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:48:48.186336,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:49:25.504992,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:50:02.823015,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:50:46.262475,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:51:33.767412,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:52:17.831973,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:52:55.154633,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:53:32.479849,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:54:15.929521,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:54:15.931718,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:55:03.410953,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:55:47.498375,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:56:24.812564,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 19:57:02.135584,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:57:45.572925,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:58:33.066546,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:59:17.146665,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 19:59:54.475723,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:00:31.790090,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:01:15.231251,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:02:02.729241,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:02:46.801445,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:03:24.124520,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:04:01.447195,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:04:44.883463,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:05:32.381834,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:06:16.458476,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:06:53.782305,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:07:31.095500,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:08:14.536951,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:09:02.034551,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:09:46.116482,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:10:23.433311,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:11:00.756203,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:11:44.190656,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:12:31.703500,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:13:15.769076,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:13:53.088661,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:14:30.408753,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:15:13.850716,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:16:01.343674,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:16:45.432922,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:17:22.742172,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:18:00.064211,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:18:43.513236,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:18:43.514335,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:19:31.008167,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:20:15.083397,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:20:52.409385,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:21:29.719269,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:22:13.189647,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:23:00.665926,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:23:44.732262,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:24:22.050635,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:24:59.374938,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:25:42.817157,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:26:30.310659,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:27:14.395413,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:27:51.710572,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:28:29.029573,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:35:05.069073,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:35:05.070409,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:35:45.537948,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:36:29.617152,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:37:06.928842,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:37:57.990868,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:38:39.757069,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.467179298400879
2022-03-25 20:39:17.076358,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:39:54.397352,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:40:31.720892,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:41:09.036724,0.7509897351264954,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,675.8348999023438,0.14358370006084442,4.467179298400879
2022-03-25 20:41:51.788349,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:42:33.253512,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:43:10.571583,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
2022-03-25 20:44:30.405756,0.756384015083313,0.6984007358551025,593.2281494140625,411.73968505859375,0.0,687.6617431640625,0.14358370006084442,4.488170623779297
